trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
327100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,102,shp-2-60,2,2
326090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
438020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,82,shp-2-60,2,2
754080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
495010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
108080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
351070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
421020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
236090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
188020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
37100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
258020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
320090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
687080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
188080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
302080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
518020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,102,shp-2-06,2,2
671010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
108020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
252090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
174010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
279090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,52,shp-2-60,2,2
306070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
282010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
396010,2,3,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
78100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
314020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
37020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
235090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
754020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
375090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,122,shp-2-60,2,2
77070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
184080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
28100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
312080,2,5,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
545020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
148010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
126100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
735090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
557070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,32,shp-2-60,2,2
408010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
586020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,122,shp-2-06,2,2
139070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,52,shp-2-06,2,2
314080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
12020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
670090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,42,shp-2-60,2,2
525080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,72,shp-2-06,2,2
387020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
125070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
735080,2,5,"Kaiser Hospital >> Kaiser Hospital",,1,62,shp-2-06,2,2
471070,2,6,"Kaiser Hospital >> Kaiser Hospital",,1,32,shp-2-06,2,2
776100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,112,shp-2-06,2,2
235020,2,2,"Kaiser Hospital >> Kaiser Hospital",,0,12,shp-2-60,2,2
38100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
323090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,82,shp-2-06,2,2
507100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,22,shp-2-06,2,2
117100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,112,shp-2-60,2,2
410010,2,3,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
133100,2,1,"Kaiser Hospital >> Kaiser Hospital",,0,92,shp-2-60,2,2
723070,2,6,"Kaiser Hospital >> Kaiser Hospital",,0,62,shp-2-60,2,2
135090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,72,shp-2-60,2,2
504100,2,1,"Kaiser Hospital >> Kaiser Hospital",,1,92,shp-2-06,2,2
108090,2,4,"Kaiser Hospital >> Kaiser Hospital",,1,12,shp-2-06,2,2
188090,2,4,"Kaiser Hospital >> Kaiser Hospital",,0,22,shp-2-60,2,2
236020,2,2,"Kaiser Hospital >> Kaiser Hospital",,1,42,shp-2-06,2,2
520100,2,1,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,102,shp-2-02,2,2
567010,2,3,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,12,shp-2-02,2,2
520080,2,5,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,102,shp-2-02,2,2
745070,2,6,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,52,shp-2-02,2,2
338010,2,3,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,52,shp-2-02,2,2
27080,2,5,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,62,shp-2-02,2,2
27100,2,1,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,62,shp-2-02,2,2
73070,2,6,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,12,shp-2-02,2,2
520090,2,4,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,102,shp-2-02,2,2
27090,2,4,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,62,shp-2-02,2,2
520020,2,2,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,102,shp-2-02,2,2
27020,2,2,"Kaiser Hospital >> Vermont Ave & Gardena Bl",,1,62,shp-2-02,2,2
397070,2,6,"Kaiser Hospital >> Vermont Ave & Gardena Blvd",,0,72,shp-2-54,2,2
149010,2,3,"Kaiser Hospital >> Vermont Ave & Gardena Blvd",,0,72,shp-2-54,2,2
650010,2,3,"Kaiser Hospital >> Vermont Ave & Gardena Blvd",,0,22,shp-2-54,2,2
452070,2,6,"Kaiser Hospital >> Vermont Ave & Gardena Blvd",,0,22,shp-2-54,2,2
470080,2,5,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,92,shp-2-52,2,2
511090,2,4,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,52,shp-2-52,2,2
470100,2,1,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,92,shp-2-52,2,2
470020,2,2,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,92,shp-2-52,2,2
511080,2,5,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,52,shp-2-52,2,2
470090,2,4,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,92,shp-2-52,2,2
511100,2,1,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,52,shp-2-52,2,2
511020,2,2,"Kaiser Hospital >> Vermont Ave & Rosecrans Ave",,0,52,shp-2-52,2,2
641010,2,3,"Kaiser Hospital >> Western Ave & Rosecrans Ave",,0,32,shp-2-51,2,2
288070,2,6,"Kaiser Hospital >> Western Ave & Rosecrans Ave",,0,32,shp-2-51,2,2
762010,2,3,"Kaiser Hospital >> Western Ave & Rosecrans Ave",,0,42,shp-2-51,2,2
651070,2,6,"Kaiser Hospital >> Western Ave & Rosecrans Ave",,0,42,shp-2-51,2,2
322070,2,6,"Vermont Ave & Gardena Bl >> Kaiser Hospital",,1,42,shp-2-03,2,2
13010,2,3,"Vermont Ave & Gardena Bl >> Kaiser Hospital",,1,42,shp-2-03,2,2
85010,2,3,"Vermont Ave & Gardena Bl >> Kaiser Hospital",,1,72,shp-2-03,2,2
57070,2,6,"Vermont Ave & Gardena Bl >> Kaiser Hospital",,1,72,shp-2-03,2,2
505070,2,6,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,12,shp-2-57,2,2
688070,2,6,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,52,shp-2-57,2,2
740010,2,3,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,62,shp-2-57,2,2
66010,2,3,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,52,shp-2-57,2,2
433010,2,3,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,12,shp-2-57,2,2
6070,2,6,"Vermont Ave & Gardena Blvd >> Kaiser Hospital",,0,62,shp-2-57,2,2
55070,2,6,"Western Ave & 166th St >> Kaiser Hospital",,1,32,shp-2-04,2,2
248070,2,6,"Western Ave & 166th St >> Kaiser Hospital",,0,22,shp-2-56,2,2
263010,2,3,"Western Ave & 166th St >> Kaiser Hospital",,0,22,shp-2-56,2,2
161010,2,3,"Western Ave & 166th St >> Kaiser Hospital",,1,32,shp-2-04,2,2
246090,2,4,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,42,shp-2-01,2,2
246100,2,1,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,42,shp-2-01,2,2
493100,2,1,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,22,shp-2-01,2,2
246080,2,5,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,42,shp-2-01,2,2
246020,2,2,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,42,shp-2-01,2,2
493080,2,5,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,22,shp-2-01,2,2
493020,2,2,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,22,shp-2-01,2,2
493090,2,4,"Western Ave & Artesia Bl >> Kaiser Hospital",,1,22,shp-2-01,2,2
748070,3,6,"MLK Transit Center >> Redondo Beach & Western Ave",,0,33,shp-3-55,2,2
134100,3,1,"MLK Transit Center >> Redondo Beach & Western Ave",,0,43,shp-3-55,2,2
194010,3,3,"MLK Transit Center >> Redondo Beach & Western Ave",,0,13,shp-3-55,2,2
542020,3,2,"MLK Transit Center >> Redondo Beach & Western Ave",,0,23,shp-3-55,2,2
134020,3,2,"MLK Transit Center >> Redondo Beach & Western Ave",,0,43,shp-3-55,2,2
542100,3,1,"MLK Transit Center >> Redondo Beach & Western Ave",,0,23,shp-3-55,2,2
542080,3,5,"MLK Transit Center >> Redondo Beach & Western Ave",,0,23,shp-3-55,2,2
204010,3,3,"MLK Transit Center >> Redondo Beach & Western Ave",,0,33,shp-3-55,2,2
539070,3,6,"MLK Transit Center >> Redondo Beach & Western Ave",,0,13,shp-3-55,2,2
134090,3,4,"MLK Transit Center >> Redondo Beach & Western Ave",,0,43,shp-3-55,2,2
134080,3,5,"MLK Transit Center >> Redondo Beach & Western Ave",,0,43,shp-3-55,2,2
542090,3,4,"MLK Transit Center >> Redondo Beach & Western Ave",,0,23,shp-3-55,2,2
729100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
564010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
623090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
582080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
522070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
287090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
341020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
559100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
19090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
287020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
581090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
634090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
369020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
208010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
176080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
65100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
576070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
175020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
729080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
451080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
746070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
582020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
364070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
99070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
596080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
179020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
205010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
559020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
729090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
265070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
451020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
596100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
53080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
9020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
65080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
226070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
569080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
524010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
53020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
383010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
343010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
595070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
115010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
483020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
569020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
228080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
153080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
100080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
100020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
9090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
369090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
171070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
245100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
100100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
596090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
179100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
5010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
483090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
19100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
303070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
228090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
596020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
368070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
214070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
216070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
697070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
547010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
483100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
634020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
9100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
479070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
644070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
181010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
569100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
591010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
19080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
581080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
53100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
153100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
245020,3,2,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
569090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
325020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
634080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
245090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
228020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
779070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
563070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
100090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
551070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
623100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
53090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
428010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
729020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
559090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
65020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
634100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
147070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
521010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
176090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
369080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
112010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
176100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
175100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
114010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
559080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
341080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
577090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
153090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
623080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
132010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
287100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
577080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
341100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
582090,3,4,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
65090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
360010,3,3,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
394010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
325080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
581020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
9080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
176020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
179090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
153020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
212010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
677070,3,6,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
325090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
19020,3,2,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
577020,3,2,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
640070,3,6,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
451100,3,1,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
160010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
291010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
369100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
179080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
245080,3,5,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
220070,3,6,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
537010,3,3,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
581100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
767070,3,6,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
577100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
555010,3,3,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
451090,3,4,"MLK Transit Center >> South Bay Galleria",,0,13,shp-3-54,2,2
623020,3,2,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
175090,3,4,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
483080,3,5,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
325100,3,1,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
341090,3,4,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
175080,3,5,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
228100,3,1,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
582100,3,1,"MLK Transit Center >> South Bay Galleria",,0,33,shp-3-54,2,2
727010,3,3,"MLK Transit Center >> South Bay Galleria",,0,23,shp-3-54,2,2
287080,3,5,"MLK Transit Center >> South Bay Galleria",,0,43,shp-3-54,2,2
719080,3,5,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
469100,3,1,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
469020,3,2,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
156010,3,3,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
509070,3,6,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
29070,3,6,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
469080,3,5,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
469090,3,4,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
92010,3,3,"Redondo Beach & Western Ave >> MLK Transit Center",,1,33,shp-3-01,2,2
719090,3,4,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
719020,3,2,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
719100,3,1,"Redondo Beach & Western Ave >> MLK Transit Center",,1,13,shp-3-01,2,2
415010,3,3,"Redondo Beach & Western Ave >> South Bay Galleria",,0,43,shp-3-51,2,2
